label,phase,epoch,loss,matrix,layer,head,shape,cond,eff_rank_50,spectral_entropy,norm_entropy,sv_max,sv_min,sv_mean
d512_ep15_fused,d512f,15,5.7338,Q,3,3,"(512, 128)",2.8518078327178955,26,4.124788284301758,0.991801933746507,2.888101816177368,1.0127266645431519,1.9400432109832764
d512_ep15_fused,d512f,15,5.7338,K,3,3,"(512, 128)",3.0444846153259277,26,4.123627662658691,0.991522863231707,3.0678625106811523,1.007678747177124,1.9236443042755127
d512_ep15_fused,d512f,15,5.7338,V,3,3,"(512, 128)",2.8729217052459717,26,4.123403549194336,0.9914689753344367,2.990093231201172,1.0407848358154297,1.94475257396698
d512_ep15_fused,d512f,15,5.7338,Wo,3,-1,"(512, 512)",2.4486697696510056e+32,73,5.361417293548584,0.926475266489409,2.3667566776275635,9.665479524433212e-33,0.6899129748344421
d512_ep15_fused,d512f,15,5.7338,FFN_up,3,-1,"(2048, 512)",inf,103,5.521831512451172,0.944945587537157,1.8826061487197876,1.401298464324817e-45,0.8925560116767883
d512_ep15_fused,d512f,15,5.7338,FFN_down,3,-1,"(512, 2048)",1.638955047333257e+32,100,5.501821517944336,0.9507377019782154,3.46227765083313,2.112490889564715e-32,0.5858249068260193
d512_ep15_fused,d512f,15,5.7338,Q,4,0,"(512, 128)",2.876560926437378,26,4.123072147369385,0.9913892900395369,3.0185437202453613,1.0493584871292114,1.9435038566589355
d512_ep15_fused,d512f,15,5.7338,K,4,0,"(512, 128)",2.7433414459228516,26,4.125053405761719,0.9918656819824269,2.990039587020874,1.0899261236190796,1.9395501613616943
d512_ep15_fused,d512f,15,5.7338,V,4,0,"(512, 128)",68.14618682861328,28,4.356335639953613,0.8978376891727039,2.9478037357330322,0.04325706139206886,1.0368987321853638
d512_ep15_fused,d512f,15,5.7338,Q,4,1,"(512, 128)",2.8182883262634277,26,4.124413967132568,0.9917119294925555,2.9427707195281982,1.044169545173645,1.940779447555542
d512_ep15_fused,d512f,15,5.7338,K,4,1,"(512, 128)",2.8261077404022217,26,4.12408971786499,0.9916339640241644,2.9666991233825684,1.049747347831726,1.939695954322815
d512_ep15_fused,d512f,15,5.7338,V,4,1,"(512, 128)",71.72401428222656,28,4.349536895751953,0.8964364728092742,2.933084487915039,0.0408940389752388,1.0333938598632812
d512_ep15_fused,d512f,15,5.7338,Q,4,2,"(512, 128)",2.738612413406372,26,4.125676155090332,0.9920154215437781,2.861048698425293,1.0447074174880981,1.9248814582824707
d512_ep15_fused,d512f,15,5.7338,K,4,2,"(512, 128)",2.785644292831421,26,4.123815059661865,0.9915679226862331,2.9050822257995605,1.0428762435913086,1.9273756742477417
d512_ep15_fused,d512f,15,5.7338,V,4,2,"(512, 128)",162.5255889892578,26,4.197277069091797,0.9195786327033053,2.9231040477752686,0.017985500395298004,1.3202544450759888
d512_ep15_fused,d512f,15,5.7338,Q,4,3,"(512, 128)",2.8110511302948,25,4.122968673706055,0.991364409882712,2.989682912826538,1.0635462999343872,1.943809151649475
d512_ep15_fused,d512f,15,5.7338,K,4,3,"(512, 128)",2.8352253437042236,26,4.123514175415039,0.9914955753177701,2.9348857402801514,1.0351507663726807,1.9146286249160767
d512_ep15_fused,d512f,15,5.7338,V,4,3,"(512, 128)",2.814831018447876,26,4.123716831207275,0.9915443037355145,2.961789131164551,1.0522085428237915,1.9373219013214111
d512_ep15_fused,d512f,15,5.7338,Wo,4,-1,"(512, 512)",inf,72,5.3609137535095215,0.9249241439669249,2.359877824783325,1.401298464324817e-45,0.6833045482635498
d512_ep15_fused,d512f,15,5.7338,FFN_up,4,-1,"(2048, 512)",inf,103,5.520599365234375,0.9524748721672722,1.8551305532455444,1.401298464324817e-45,0.9323472380638123
d512_ep15_fused,d512f,15,5.7338,FFN_down,4,-1,"(512, 2048)",1.5928756307928258e+32,94,5.482345104217529,0.9473720964657487,3.5683794021606445,2.2402121711381966e-32,0.5635098218917847
d512_ep15_fused,d512f,15,5.7338,Q,5,0,"(512, 128)",2.686272382736206,26,4.12558650970459,0.99199386638487,2.881408929824829,1.0726420879364014,1.9335705041885376
d512_ep15_fused,d512f,15,5.7338,K,5,0,"(512, 128)",2.8446309566497803,26,4.124471187591553,0.9917256881046246,2.9517807960510254,1.0376673936843872,1.9548804759979248
d512_ep15_fused,d512f,15,5.7338,V,5,0,"(512, 128)",63.20490646362305,28,4.392388343811035,0.9052681258963812,2.979048013687134,0.047133177518844604,1.0517624616622925
d512_ep15_fused,d512f,15,5.7338,Q,5,1,"(512, 128)",2.8526439666748047,26,4.124263763427734,0.9916758131358743,2.9134693145751953,1.02132248878479,1.9178187847137451
d512_ep15_fused,d512f,15,5.7338,K,5,1,"(512, 128)",2.813356876373291,26,4.123152732849121,0.991408666751534,2.9656126499176025,1.0541188716888428,1.9055230617523193
d512_ep15_fused,d512f,15,5.7338,V,5,1,"(512, 128)",74.61580657958984,28,4.363346576690674,0.8992826382673529,2.9496963024139404,0.03953178972005844,1.0355092287063599
d512_ep15_fused,d512f,15,5.7338,Q,5,2,"(512, 128)",2.928471803665161,26,4.122467041015625,0.991243792716907,2.957392692565918,1.009875774383545,1.9565000534057617
d512_ep15_fused,d512f,15,5.7338,K,5,2,"(512, 128)",2.765070676803589,25,4.123036861419678,0.9913808055620943,2.916935443878174,1.0549225807189941,1.9231237173080444
d512_ep15_fused,d512f,15,5.7338,V,5,2,"(512, 128)",156.18699645996094,26,4.196707248687744,0.9194537911311574,2.9095873832702637,0.01862887106835842,1.3154888153076172
d512_ep15_fused,d512f,15,5.7338,Q,5,3,"(512, 128)",2.763442039489746,26,4.1250152587890625,0.9918565095743809,2.908799886703491,1.0526002645492554,1.9350707530975342
d512_ep15_fused,d512f,15,5.7338,K,5,3,"(512, 128)",2.7941653728485107,26,4.124486446380615,0.9917293570678429,2.8626620769500732,1.0245141983032227,1.922117829322815
d512_ep15_fused,d512f,15,5.7338,V,5,3,"(512, 128)",3.158278226852417,26,4.123592376708984,0.9915143787542644,2.9746992588043213,0.9418737292289734,1.9366483688354492
d512_ep15_fused,d512f,15,5.7338,Wo,5,-1,"(512, 512)",inf,73,5.363274574279785,0.9263059530595448,2.247800588607788,1.401298464324817e-45,0.6896318197250366
d512_ep15_fused,d512f,15,5.7338,FFN_up,5,-1,"(2048, 512)",inf,104,5.522481918334961,0.952301031798,1.9496430158615112,1.401298464324817e-45,0.931786835193634
d512_ep15_fused,d512f,15,5.7338,FFN_down,5,-1,"(512, 2048)",1.0621306963280376e+32,91,5.473323345184326,0.9458130988823023,2.6423425674438477,2.487775395651598e-32,0.5651116371154785
d512_ep15_fused,d512f,15,5.7338,Q,6,0,"(512, 128)",2.9399192333221436,26,4.125065326690674,0.9918685483599412,2.92257022857666,0.9940988421440125,1.9337961673736572
d512_ep15_fused,d512f,15,5.7338,K,6,0,"(512, 128)",2.8561840057373047,26,4.124570369720459,0.9917495363655442,2.9455409049987793,1.0312854051589966,1.9488630294799805
d512_ep15_fused,d512f,15,5.7338,V,6,0,"(512, 128)",33.4765625,29,4.455101013183594,0.9181931626256239,2.9132301807403564,0.08702297508716583,1.0902907848358154
d512_ep15_fused,d512f,15,5.7338,Q,6,1,"(512, 128)",2.757962465286255,26,4.123441696166992,0.9914781477424827,3.004246711730957,1.0892993211746216,1.9363059997558594
d512_ep15_fused,d512f,15,5.7338,K,6,1,"(512, 128)",2.765878438949585,26,4.124117851257324,0.9916407286750983,2.9263813495635986,1.0580296516418457,1.9280494451522827
d512_ep15_fused,d512f,15,5.7338,V,6,1,"(512, 128)",49.93174362182617,28,4.408548831939697,0.9085987910508906,3.003632068634033,0.060154762119054794,1.0596957206726074
d512_ep15_fused,d512f,15,5.7338,Q,6,2,"(512, 128)",2.983337879180908,26,4.124799728393555,0.9918046854689209,2.926940679550171,0.9810959696769714,1.9324638843536377
d512_ep15_fused,d512f,15,5.7338,K,6,2,"(512, 128)",2.727289915084839,26,4.126148223876953,0.9921289300933476,2.9329168796539307,1.0753960609436035,1.9405802488327026
d512_ep15_fused,d512f,15,5.7338,V,6,2,"(512, 128)",42.65995788574219,27,4.274463653564453,0.9364893899976199,2.9232189655303955,0.06852371990680695,1.3610378503799438
d512_ep15_fused,d512f,15,5.7338,Q,6,3,"(512, 128)",2.950807571411133,26,4.123164653778076,0.9914115331290485,2.9643428325653076,1.004586935043335,1.9414658546447754
d512_ep15_fused,d512f,15,5.7338,K,6,3,"(512, 128)",2.80522084236145,26,4.1242523193359375,0.9916730614134605,2.9527363777160645,1.0525860786437988,1.9542570114135742
d512_ep15_fused,d512f,15,5.7338,V,6,3,"(512, 128)",2.81071138381958,26,4.123239517211914,0.9914295339798388,2.9471042156219482,1.0485260486602783,1.9394729137420654
d512_ep15_fused,d512f,15,5.7338,Wo,6,-1,"(512, 512)",1.380731006829277e+32,74,5.375951766967773,0.9289868841078568,2.035104751586914,1.473932823902484e-32,0.7105299830436707
d512_ep15_fused,d512f,15,5.7338,FFN_up,6,-1,"(2048, 512)",inf,100,5.511056423187256,0.9473871603344289,2.4940719604492188,1.401298464324817e-45,0.9139395356178284
d512_ep15_fused,d512f,15,5.7338,FFN_down,6,-1,"(512, 2048)",1.2574345000540268e+32,92,5.485527515411377,0.9479220303913259,2.0973284244537354,1.6679424359707422e-32,0.6090283393859863
d512_ep15_fused,d512f,15,5.7338,Q,7,0,"(512, 128)",2.885457992553711,26,4.124149322509766,0.9916482959117363,2.9699182510375977,1.0292710065841675,1.925783634185791
d512_ep15_fused,d512f,15,5.7338,K,7,0,"(512, 128)",2.86749005317688,25,4.122365474700928,0.9912193711804844,2.99989652633667,1.0461750030517578,1.935093641281128
d512_ep15_fused,d512f,15,5.7338,V,7,0,"(512, 128)",40.763694763183594,29,4.447587966918945,0.9166447291130557,3.0278379917144775,0.07427781075239182,1.0834747552871704
d512_ep15_fused,d512f,15,5.7338,Q,7,1,"(512, 128)",2.9269120693206787,26,4.125336170196533,0.991933672457068,2.932429075241089,1.001884937286377,1.9480929374694824
d512_ep15_fused,d512f,15,5.7338,K,7,1,"(512, 128)",2.8336427211761475,26,4.124786376953125,0.9918014751261047,3.003560781478882,1.0599645376205444,1.9375050067901611
d512_ep15_fused,d512f,15,5.7338,V,7,1,"(512, 128)",53.95360565185547,29,4.418606758117676,0.9106717225106901,3.1402781009674072,0.05820330232381821,1.0812506675720215
d512_ep15_fused,d512f,15,5.7338,Q,7,2,"(512, 128)",2.908254861831665,25,4.121767997741699,0.9910757083394637,3.0107686519622803,1.0352492332458496,1.9591648578643799
d512_ep15_fused,d512f,15,5.7338,K,7,2,"(512, 128)",2.7640221118927,26,4.124114036560059,0.9916398114342937,2.9395947456359863,1.0635206699371338,1.945538878440857
d512_ep15_fused,d512f,15,5.7338,V,7,2,"(512, 128)",53.56305694580078,27,4.256562232971191,0.9325673797034173,2.89096999168396,0.053973209112882614,1.3337488174438477
d512_ep15_fused,d512f,15,5.7338,Q,7,3,"(512, 128)",2.741746187210083,26,4.125939846038818,0.9920788258143962,2.9287354946136475,1.0682008266448975,1.9376765489578247
d512_ep15_fused,d512f,15,5.7338,K,7,3,"(512, 128)",2.7524802684783936,26,4.123710632324219,0.9915428132192071,2.9430954456329346,1.0692521333694458,1.9186135530471802
d512_ep15_fused,d512f,15,5.7338,V,7,3,"(512, 128)",2.8526062965393066,26,4.1247358322143555,0.9917893216854438,3.0139453411102295,1.0565584897994995,1.947322130203247
d512_ep15_fused,d512f,15,5.7338,Wo,7,-1,"(512, 512)",2.2128920966249744e+32,74,5.37649393081665,0.9290805722818726,2.07912278175354,9.395500063460011e-33,0.7081417441368103
d512_ep15_fused,d512f,15,5.7338,FFN_up,7,-1,"(2048, 512)",inf,99,5.507391452789307,0.9438851919919977,3.4414405822753906,1.401298464324817e-45,0.8887194991111755
d512_ep15_fused,d512f,15,5.7338,FFN_down,7,-1,"(512, 2048)",1.760505091512459e+32,83,5.427030563354492,0.9378135131321053,5.453658580780029,3.097780556595562e-32,0.5881738662719727
d512_ep15_fused,d512f,15,5.7338,upscale,-1,-1,"(512, 256)",36.15151596069336,90,5.437888145446777,0.9806517825431185,2.9072940349578857,0.08041969686746597,1.0386178493499756
d512_ep15_fused,d512f,15,5.7338,downscale,-1,-1,"(256, 512)",2.5682249069213867,108,5.525241851806641,0.9964048774141991,1.7361104488372803,0.6759962439537048,1.0137685537338257
d512_ep16_sdpa,d512,16,5.1473,Q,0,0,"(512, 128)",2.895489454269409,25,4.121874809265137,0.9911013910819926,3.09220552444458,1.0679388046264648,1.9418716430664062
d512_ep16_sdpa,d512,16,5.1473,K,0,0,"(512, 128)",3.088223457336426,25,4.121763229370117,0.991074561788458,3.0600807666778564,0.9908871054649353,1.9329760074615479
d512_ep16_sdpa,d512,16,5.1473,V,0,0,"(512, 128)",31.341358184814453,29,4.460992813110352,0.9194074584165158,3.0570905208587646,0.09754173457622528,1.1046080589294434
d512_ep16_sdpa,d512,16,5.1473,Q,0,1,"(512, 128)",3.0565946102142334,25,4.122538089752197,0.9912608763268926,3.0675432682037354,1.0035820007324219,1.9484127759933472
d512_ep16_sdpa,d512,16,5.1473,K,0,1,"(512, 128)",2.9291348457336426,26,4.124810218811035,0.9918072078811335,3.100360870361328,1.0584561824798584,1.938650131225586
d512_ep16_sdpa,d512,16,5.1473,V,0,1,"(512, 128)",34.043846130371094,29,4.4549102783203125,0.9181538523054267,3.086002826690674,0.09064789116382599,1.106318712234497
d512_ep16_sdpa,d512,16,5.1473,Q,0,2,"(512, 128)",3.030841588973999,25,4.122371196746826,0.9912207470416913,2.9553465843200684,0.9750910401344299,1.9315085411071777
d512_ep16_sdpa,d512,16,5.1473,K,0,2,"(512, 128)",2.821682929992676,26,4.125049114227295,0.9918646500865217,3.00827956199646,1.0661295652389526,1.9462165832519531
d512_ep16_sdpa,d512,16,5.1473,V,0,2,"(512, 128)",11.396880149841309,28,4.358736515045166,0.9549526749937656,2.911881923675537,0.25549817085266113,1.4160619974136353
d512_ep16_sdpa,d512,16,5.1473,Q,0,3,"(512, 128)",2.8193771839141846,26,4.124984264373779,0.9918490569928434,3.034730911254883,1.0763834714889526,1.939542293548584
d512_ep16_sdpa,d512,16,5.1473,K,0,3,"(512, 128)",2.7405433654785156,25,4.123489856719971,0.9914897279076408,2.9362123012542725,1.0713979005813599,1.9314684867858887
d512_ep16_sdpa,d512,16,5.1473,V,0,3,"(512, 128)",2.9147462844848633,25,4.121895790100098,0.9911064359064179,2.9486289024353027,1.0116245746612549,1.9358646869659424
d512_ep16_sdpa,d512,16,5.1473,Wo,0,-1,"(512, 512)",3.0991560018407213e+32,60,5.222987651824951,0.9025540471207429,2.479097843170166,7.999267710020468e-33,0.6387404203414917
d512_ep16_sdpa,d512,16,5.1473,FFN_up,0,-1,"(2048, 512)",inf,99,5.508657932281494,0.9504146040563646,2.6126551628112793,1.401298464324817e-45,1.0818415880203247
d512_ep16_sdpa,d512,16,5.1473,FFN_down,0,-1,"(512, 2048)",1.3925885381243196e+32,92,5.480543613433838,0.947060791345756,5.003004550933838,3.5925934425042834e-32,0.9128281474113464
d512_ep16_sdpa,d512,16,5.1473,Q,1,0,"(512, 128)",2.9092509746551514,26,4.124000072479248,0.9916124088652563,3.0219931602478027,1.0387530326843262,1.952390193939209
d512_ep16_sdpa,d512,16,5.1473,K,1,0,"(512, 128)",2.955432415008545,26,4.122882843017578,0.9913437719646085,2.9607093334198,1.0017855167388916,1.9419877529144287
d512_ep16_sdpa,d512,16,5.1473,V,1,0,"(512, 128)",38.46402359008789,29,4.436032295227051,0.9142631133639075,2.966411590576172,0.07712171971797943,1.0710737705230713
d512_ep16_sdpa,d512,16,5.1473,Q,1,1,"(512, 128)",2.8219268321990967,26,4.126098155975342,0.9921168913077871,2.870821475982666,1.0173267126083374,1.940806269645691
d512_ep16_sdpa,d512,16,5.1473,K,1,1,"(512, 128)",2.8501930236816406,26,4.1235151290893555,0.9914958046279713,2.9491796493530273,1.0347298383712769,1.9490432739257812
d512_ep16_sdpa,d512,16,5.1473,V,1,1,"(512, 128)",39.376583099365234,29,4.426845550537109,0.9123697317916087,2.9507038593292236,0.07493549585342407,1.0718693733215332
d512_ep16_sdpa,d512,16,5.1473,Q,1,2,"(512, 128)",2.8059966564178467,26,4.123443126678467,0.9914784917077843,3.02565598487854,1.078282117843628,1.9342799186706543
d512_ep16_sdpa,d512,16,5.1473,K,1,2,"(512, 128)",2.7836172580718994,26,4.124033451080322,0.9916204347222964,2.922168493270874,1.0497738122940063,1.943063497543335
d512_ep16_sdpa,d512,16,5.1473,V,1,2,"(512, 128)",79.9509506225586,27,4.237653732299805,0.9284247289068079,2.881206750869751,0.036037180572748184,1.346192717552185
d512_ep16_sdpa,d512,16,5.1473,Q,1,3,"(512, 128)",2.814579486846924,26,4.124477386474609,0.991727178620932,2.9586122035980225,1.0511738061904907,1.9348864555358887
d512_ep16_sdpa,d512,16,5.1473,K,1,3,"(512, 128)",2.996135950088501,25,4.121912956237793,0.9911105634900386,2.988074541091919,0.9973093867301941,1.934027910232544
d512_ep16_sdpa,d512,16,5.1473,V,1,3,"(512, 128)",2.8680498600006104,26,4.124628067016602,0.9917634096327138,2.976607084274292,1.0378504991531372,1.9539663791656494
d512_ep16_sdpa,d512,16,5.1473,Wo,1,-1,"(512, 512)",inf,72,5.3591108322143555,0.9236472759599778,2.9604859352111816,1.401298464324817e-45,0.6806662082672119
d512_ep16_sdpa,d512,16,5.1473,FFN_up,1,-1,"(2048, 512)",3.299799969411178e+32,100,5.512450695037842,0.951568746025342,2.6267449855804443,7.960315500654063e-33,1.0813589096069336
d512_ep16_sdpa,d512,16,5.1473,FFN_down,1,-1,"(512, 2048)",1.2247382791929918e+32,98,5.500531196594238,0.9505147290680248,5.063343524932861,4.134224799038318e-32,0.9289398193359375
d512_ep16_sdpa,d512,16,5.1473,Q,2,0,"(512, 128)",2.8104910850524902,26,4.126413345336914,0.9921926783292674,2.8643198013305664,1.0191527605056763,1.9274109601974487
d512_ep16_sdpa,d512,16,5.1473,K,2,0,"(512, 128)",2.6766915321350098,26,4.125188827514648,0.9918982440309903,2.9311039447784424,1.0950473546981812,1.9333456754684448
d512_ep16_sdpa,d512,16,5.1473,V,2,0,"(512, 128)",34.3658561706543,29,4.464021682739258,0.9200317063012476,3.0314714908599854,0.08821172267198563,1.1034231185913086
d512_ep16_sdpa,d512,16,5.1473,Q,2,1,"(512, 128)",2.9595038890838623,26,4.123964786529541,0.9916039243878136,3.012335777282715,1.0178515911102295,1.9416611194610596
d512_ep16_sdpa,d512,16,5.1473,K,2,1,"(512, 128)",2.8503637313842773,26,4.12332820892334,0.9914508598285457,2.9763684272766113,1.0442065000534058,1.94735848903656
d512_ep16_sdpa,d512,16,5.1473,V,2,1,"(512, 128)",33.65867614746094,29,4.461280822753906,0.9194668170000136,3.026085376739502,0.08990506082773209,1.0863745212554932
d512_ep16_sdpa,d512,16,5.1473,Q,2,2,"(512, 128)",2.9293017387390137,25,4.12147331237793,0.9910048514873082,2.977674722671509,1.016513466835022,1.9138920307159424
d512_ep16_sdpa,d512,16,5.1473,K,2,2,"(512, 128)",2.953125238418579,26,4.12352180480957,0.9914974097993793,2.978076696395874,1.0084491968154907,1.921992301940918
d512_ep16_sdpa,d512,16,5.1473,V,2,2,"(512, 128)",68.73999786376953,27,4.2487897872924805,0.9308645197653346,2.978583812713623,0.04333116114139557,1.3536502122879028
d512_ep16_sdpa,d512,16,5.1473,Q,2,3,"(512, 128)",2.8890833854675293,26,4.123661041259766,0.9915308890887472,2.98221755027771,1.0322365760803223,1.9341483116149902
d512_ep16_sdpa,d512,16,5.1473,K,2,3,"(512, 128)",2.8744776248931885,26,4.124715805053711,0.9917845061712196,2.9023995399475098,1.0097137689590454,1.9347642660140991
d512_ep16_sdpa,d512,16,5.1473,V,2,3,"(512, 128)",2.800447940826416,26,4.124179840087891,0.9916556338381731,2.910153865814209,1.0391744375228882,1.936772346496582
d512_ep16_sdpa,d512,16,5.1473,Wo,2,-1,"(512, 512)",inf,73,5.370786190032959,0.9271143748497153,2.981100082397461,1.401298464324817e-45,0.7020440697669983
d512_ep16_sdpa,d512,16,5.1473,FFN_up,2,-1,"(2048, 512)",inf,103,5.5202531814575195,0.9451449866794326,2.5529656410217285,1.401298464324817e-45,1.0424643754959106
d512_ep16_sdpa,d512,16,5.1473,FFN_down,2,-1,"(512, 2048)",inf,101,5.508790016174316,0.9504373926306856,4.66484260559082,1.401298464324817e-45,0.9283996224403381
d512_ep16_sdpa,d512,16,5.1473,Q,3,0,"(512, 128)",3.013813018798828,26,4.123757362365723,0.9915540494190634,2.988722085952759,0.9916747212409973,1.944448709487915
d512_ep16_sdpa,d512,16,5.1473,K,3,0,"(512, 128)",2.8082334995269775,26,4.124558925628662,0.9917467846431304,2.9421350955963135,1.0476818084716797,1.94700026512146
d512_ep16_sdpa,d512,16,5.1473,V,3,0,"(512, 128)",29.102405548095703,29,4.472537517547607,0.9217868138222527,2.8706109523773193,0.09863827377557755,1.0924911499023438
d512_ep16_sdpa,d512,16,5.1473,Q,3,1,"(512, 128)",2.7466323375701904,26,4.124114036560059,0.9916398114342937,2.872779607772827,1.0459280014038086,1.9396231174468994
d512_ep16_sdpa,d512,16,5.1473,K,3,1,"(512, 128)",2.98935866355896,26,4.124640464782715,0.9917663906653287,3.0001368522644043,1.0036054849624634,1.9383604526519775
d512_ep16_sdpa,d512,16,5.1473,V,3,1,"(512, 128)",31.902681350708008,29,4.465028285980225,0.9202391665160884,3.003464460372925,0.09414457529783249,1.1009056568145752
d512_ep16_sdpa,d512,16,5.1473,Q,3,2,"(512, 128)",2.8305742740631104,26,4.12514066696167,0.9918866638658321,2.886575222015381,1.0197843313217163,1.9145967960357666
d512_ep16_sdpa,d512,16,5.1473,K,3,2,"(512, 128)",3.0252506732940674,25,4.122433662414551,0.9912357668598667,2.9951839447021484,0.9900614023208618,1.9289236068725586
d512_ep16_sdpa,d512,16,5.1473,V,3,2,"(512, 128)",68.37284088134766,27,4.244394779205322,0.9299016203758064,2.9328019618988037,0.04289425164461136,1.355425477027893
d512_ep16_sdpa,d512,16,5.1473,Q,3,3,"(512, 128)",2.8621163368225098,26,4.124787330627441,0.9918017044363059,2.8869590759277344,1.0086798667907715,1.9419255256652832
d512_ep16_sdpa,d512,16,5.1473,K,3,3,"(512, 128)",3.049607753753662,26,4.123750686645508,0.9915524442476554,3.0720343589782715,1.0073539018630981,1.9248743057250977
d512_ep16_sdpa,d512,16,5.1473,V,3,3,"(512, 128)",2.836085319519043,26,4.123887538909912,0.9915853502615205,2.98099946975708,1.0510965585708618,1.9513099193572998
d512_ep16_sdpa,d512,16,5.1473,Wo,3,-1,"(512, 512)",inf,73,5.372960090637207,0.9279787653193088,2.9482152462005615,1.401298464324817e-45,0.7046871185302734
d512_ep16_sdpa,d512,16,5.1473,FFN_up,3,-1,"(2048, 512)",inf,102,5.518177509307861,0.9520570267919058,2.409285545349121,1.401298464324817e-45,1.073560118675232
d512_ep16_sdpa,d512,16,5.1473,FFN_down,3,-1,"(512, 2048)",inf,101,5.506105899810791,0.9499742991835627,4.829880237579346,1.401298464324817e-45,0.8804948329925537
d512_ep16_sdpa,d512,16,5.1473,Q,4,0,"(512, 128)",2.8718760013580322,26,4.123162269592285,0.9914109598535455,3.023817539215088,1.0529067516326904,1.946165919303894
d512_ep16_sdpa,d512,16,5.1473,K,4,0,"(512, 128)",2.7823312282562256,26,4.125124931335449,0.9918828802475131,2.9935336112976074,1.0759084224700928,1.9428054094314575
d512_ep16_sdpa,d512,16,5.1473,V,4,0,"(512, 128)",32.881595611572266,29,4.459436416625977,0.9190866862037066,2.9450113773345947,0.08956412971019745,1.0906884670257568
d512_ep16_sdpa,d512,16,5.1473,Q,4,1,"(512, 128)",2.814743995666504,26,4.124605655670166,0.9917580208429867,2.939115524291992,1.044185757637024,1.9425585269927979
d512_ep16_sdpa,d512,16,5.1473,K,4,1,"(512, 128)",2.8201637268066406,26,4.124131679534912,0.991644053673015,2.984330892562866,1.0582119226455688,1.9416698217391968
d512_ep16_sdpa,d512,16,5.1473,V,4,1,"(512, 128)",32.416229248046875,29,4.454777717590332,0.9181265316328896,2.947728157043457,0.09093371033668518,1.0864931344985962
d512_ep16_sdpa,d512,16,5.1473,Q,4,2,"(512, 128)",2.7428104877471924,26,4.125677108764648,0.9920156508539792,2.866016149520874,1.044919490814209,1.9257110357284546
d512_ep16_sdpa,d512,16,5.1473,K,4,2,"(512, 128)",2.7692201137542725,26,4.123878479003906,0.9915831718146095,2.905487060546875,1.0492076873779297,1.9282654523849487
d512_ep16_sdpa,d512,16,5.1473,V,4,2,"(512, 128)",66.88252258300781,27,4.244549751281738,0.9299355731046333,2.9099185466766357,0.043507907539606094,1.3456183671951294
d512_ep16_sdpa,d512,16,5.1473,Q,4,3,"(512, 128)",2.807659864425659,25,4.122944355010986,0.9913585624725827,2.9876904487609863,1.0641212463378906,1.9443142414093018
d512_ep16_sdpa,d512,16,5.1473,K,4,3,"(512, 128)",2.852104425430298,26,4.1235198974609375,0.991496951178977,2.9376494884490967,1.0299936532974243,1.9151476621627808
d512_ep16_sdpa,d512,16,5.1473,V,4,3,"(512, 128)",2.800124406814575,26,4.124461650848389,0.991723395002613,2.9503273963928223,1.0536415576934814,1.9408154487609863
d512_ep16_sdpa,d512,16,5.1473,Wo,4,-1,"(512, 512)",inf,73,5.3733439445495605,0.925139828063628,2.898144483566284,1.401298464324817e-45,0.6927969455718994
d512_ep16_sdpa,d512,16,5.1473,FFN_up,4,-1,"(2048, 512)",inf,104,5.523948669433594,0.9486356055889175,2.2705061435699463,1.401298464324817e-45,1.0343774557113647
d512_ep16_sdpa,d512,16,5.1473,FFN_down,4,-1,"(512, 2048)",inf,97,5.495835304260254,0.9492008825699021,4.590836524963379,1.401298464324817e-45,0.878079354763031
d512_ep16_sdpa,d512,16,5.1473,Q,5,0,"(512, 128)",2.9369635581970215,26,4.12406063079834,0.9916269700630292,3.097184896469116,1.0545533895492554,1.9424619674682617
d512_ep16_sdpa,d512,16,5.1473,K,5,0,"(512, 128)",3.0759029388427734,26,4.123261451721191,0.9914348081144653,3.2530086040496826,1.057578444480896,1.9701424837112427
d512_ep16_sdpa,d512,16,5.1473,V,5,0,"(512, 128)",31.058088302612305,30,4.500370979309082,0.9275232705728316,3.014587163925171,0.09706287086009979,1.119882583618164
d512_ep16_sdpa,d512,16,5.1473,Q,5,1,"(512, 128)",3.10695481300354,26,4.122560501098633,0.9912662651166196,3.155841827392578,1.0157346725463867,1.9434218406677246
d512_ep16_sdpa,d512,16,5.1473,K,5,1,"(512, 128)",3.6914052963256836,25,4.117499828338623,0.990049430534215,3.7330141067504883,1.0112718343734741,1.9395389556884766
d512_ep16_sdpa,d512,16,5.1473,V,5,1,"(512, 128)",35.641056060791016,29,4.457495212554932,0.9186866054198994,2.9557900428771973,0.08293216675519943,1.0886000394821167
d512_ep16_sdpa,d512,16,5.1473,Q,5,2,"(512, 128)",2.910893440246582,26,4.122467041015625,0.991243792716907,2.9586336612701416,1.0164005756378174,1.9586081504821777
d512_ep16_sdpa,d512,16,5.1473,K,5,2,"(512, 128)",2.772928237915039,25,4.123223304748535,0.9914256357064192,2.927628517150879,1.0557894706726074,1.926711082458496
d512_ep16_sdpa,d512,16,5.1473,V,5,2,"(512, 128)",62.06644058227539,27,4.2572712898254395,0.9327227264965418,2.9224328994750977,0.047085557132959366,1.3559330701828003
d512_ep16_sdpa,d512,16,5.1473,Q,5,3,"(512, 128)",2.7491679191589355,26,4.124876022338867,0.9918230302850128,2.904155731201172,1.0563762187957764,1.935599684715271
d512_ep16_sdpa,d512,16,5.1473,K,5,3,"(512, 128)",2.76780104637146,26,4.1244306564331055,0.9917159424210756,2.86572265625,1.0353788137435913,1.9234225749969482
